dm_time,send_date,send_month,send_time,text,user_id
0 days 00:08:49.162000000,2021-01-10,2021-01,2021-01-10 11:11:57,兄弟够男人！,d446a1fb
0 days 00:08:24.611000000,2021-01-10,2021-01,2021-01-10 11:11:33,保护,d446a1fb
0 days 00:13:54.390000000,2021-01-10,2021-01,2021-01-10 11:11:13,保护,bcd30592
0 days 00:02:52.287000000,2021-01-10,2021-01,2021-01-10 11:11:00,pdd工时是美团的1.5倍，太恐怖了,2121b7b4
0 days 00:06:43.914000000,2021-01-10,2021-01,2021-01-10 11:10:46,你也很勇敢,7b069447
0 days 00:01:17.928000000,2021-01-10,2021-01,2021-01-10 11:09:49,你发啥了？,9c9559d9
0 days 00:01:05.472000000,2021-01-10,2021-01,2021-01-10 11:09:47,声音太小了,b51917cd
0 days 00:10:45.043000000,2021-01-10,2021-01,2021-01-10 11:09:41,加油！！！,add60ee4
0 days 00:04:18.153000000,2021-01-10,2021-01,2021-01-10 11:09:30,作为一个前pdd员工，曾经也寄希望于公司制度能有所改善，可是制度非但没有改善，反而越来越不人性化。,43c11e11
0 days 00:05:03.716000000,2021-01-10,2021-01,2021-01-10 11:08:41,我们支持改变，从支持你开始,cb126e7e
0 days 00:10:24.228000000,2021-01-10,2021-01,2021-01-10 11:08:23,说的好,808e4394
0 days 00:04:07.006000000,2021-01-10,2021-01,2021-01-10 11:07:54,加油！,d446a1fb
0 days 00:03:22.057000000,2021-01-10,2021-01,2021-01-10 11:07:18,？？？？？？员工餐都省？？？？,d446a1fb
0 days 00:10:24.884000000,2021-01-10,2021-01,2021-01-10 11:07:17,兄弟，加油,39e2624f
0 days 00:14:05.971000000,2021-01-10,2021-01,2021-01-10 11:07:13,必须一键三连,a27cabe7
0 days 00:02:31.058000000,2021-01-10,2021-01,2021-01-10 11:06:37,那工资奖金到底有多少呢,d446a1fb
0 days 00:01:47.607000000,2021-01-10,2021-01,2021-01-10 11:06:02,380？？每天10多小时,d446a1fb
0 days 00:12:58.399000000,2021-01-10,2021-01,2021-01-10 11:06:01,加油，大兄弟,c8e2ddee
0 days 00:01:35.671000000,2021-01-10,2021-01,2021-01-10 11:05:53,《本 分》,d446a1fb
0 days 00:12:55.913000000,2021-01-10,2021-01,2021-01-10 11:05:51,让拼多多永远找不到人！,a27cabe7
0 days 00:12:17.086000000,2021-01-10,2021-01,2021-01-10 11:04:53,勇敢的人！,a27cabe7
0 days 00:15:00.918000000,2021-01-10,2021-01,2021-01-10 11:04:50,up加油！！,7544188e
0 days 00:14:00.372000000,2021-01-10,2021-01,2021-01-10 11:04:34,这难道是合理的吗？“所有人都这么做”不是借口,f10b5975
0 days 00:08:54.590000000,2021-01-10,2021-01,2021-01-10 11:03:55,salute,7e40bf3e
0 days 00:13:57.504000000,2021-01-10,2021-01,2021-01-10 11:03:47,这主管怕是有毒 自己把自己也催眠拉？,7544188e
0 days 00:12:56.976000000,2021-01-10,2021-01,2021-01-10 11:02:46,笑了,7544188e
0 days 00:05:15.245000000,2021-01-10,2021-01,2021-01-10 11:02:40,支持你！！！,926870ef
0 days 00:02:38.044000000,2021-01-10,2021-01,2021-01-10 11:02:39,垃圾pdd，卸载,9045a427
0 days 00:04:57.272000000,2021-01-10,2021-01,2021-01-10 11:02:26,至死方休 拼多多,9d791e78
0 days 00:12:13.509000000,2021-01-10,2021-01,2021-01-10 11:02:03,人性都没啦？？这还能忍？？,7544188e
0 days 00:02:47.753000000,2021-01-10,2021-01,2021-01-10 11:01:55,离职员工确认说的是真的,c3552e5f
0 days 00:13:10.492000000,2021-01-10,2021-01,2021-01-10 11:01:37,淦 太真实了,e3a5bfbd
0 days 00:04:19.884000000,2021-01-10,2021-01,2021-01-10 11:01:26,这个世界表高该是这样,9d791e78
0 days 00:14:00.079000000,2021-01-10,2021-01,2021-01-10 11:01:10,pdd这个龌龊的公司配不上up主,d870e0a5
0 days 00:08:58.874000000,2021-01-10,2021-01,2021-01-10 11:00:45,干他,e1b7b5a3
0 days 00:13:28.040000000,2021-01-10,2021-01,2021-01-10 11:00:16,卡离职咯,4c3fa2f4
0 days 00:10:23.811000000,2021-01-10,2021-01,2021-01-10 11:00:14,做得好！,7544188e
0 days 00:03:04.898000000,2021-01-10,2021-01,2021-01-10 10:59:14,互联网看上去光鲜，这些苦不是所有人都能吃的,12f02e1e
0 days 00:14:33.441000000,2021-01-10,2021-01,2021-01-10 10:59:06,向up主致敬,a386f4e9
0 days 00:08:47.636000000,2021-01-10,2021-01,2021-01-10 10:58:37,up加油！！！,7544188e
0 days 00:01:14.950000000,2021-01-10,2021-01,2021-01-10 10:58:06,希望b站的匿名是真的匿名，我也是pdd员工,459cfaa1
0 days 00:06:20.210000000,2021-01-10,2021-01,2021-01-10 10:57:52,脉脉很多都是真的,e1b7b5a3
0 days 00:07:33.831000000,2021-01-10,2021-01,2021-01-10 10:57:23,匿名？？,7544188e
0 days 00:01:36.838000000,2021-01-10,2021-01,2021-01-10 10:57:12,300小时,12f02e1e
0 days 00:08:50.118000000,2021-01-10,2021-01,2021-01-10 10:57:09,做的很棒！,e3a5bfbd
0 days 00:06:57.982000000,2021-01-10,2021-01,2021-01-10 10:56:57,知乎是腾讯投资的，别企图把水搅浑,43cd3bd7
0 days 00:14:47.391000000,2021-01-10,2021-01,2021-01-10 10:56:33,加油,a1ea46f5
0 days 00:05:59.513000000,2021-01-10,2021-01,2021-01-10 10:56:07,黑暗从来都是被勇敢的人驱逐的,2feac67f
0 days 00:05:49.236000000,2021-01-10,2021-01,2021-01-10 10:55:56,世界上需要你这样的人！,2feac67f
0 days 00:03:24.947000000,2021-01-10,2021-01,2021-01-10 10:55:17,阿里系的创业公司都这个德行！,d457d15c
0 days 00:00:27.621000000,2021-01-10,2021-01,2021-01-10 10:55:14,求披露薪资水平,bb982945
0 days 00:05:25.022000000,2021-01-10,2021-01,2021-01-10 10:55:13,拉上同事辞职啊。,b551d6b9
0 days 00:03:29.711000000,2021-01-10,2021-01,2021-01-10 10:55:02,是真的，前分厂员工报到,e1b7b5a3
0 days 00:09:26.598000000,2021-01-10,2021-01,2021-01-10 10:54:48,希望能继续更新,b6f9b28f
0 days 00:06:18.632000000,2021-01-10,2021-01,2021-01-10 10:54:38,hhh,e3a5bfbd
0 days 00:04:29.891000000,2021-01-10,2021-01,2021-01-10 10:54:37,会改变的！,2feac67f
0 days 00:09:11.972000000,2021-01-10,2021-01,2021-01-10 10:54:34,up支持你,b6f9b28f
0 days 00:08:55.135000000,2021-01-10,2021-01,2021-01-10 10:54:15,牛逼,4c3fa2f4
0 days 00:09:15.898000000,2021-01-10,2021-01,2021-01-10 10:53:48,salute,a386f4e9
0 days 00:03:44.547000000,2021-01-10,2021-01,2021-01-10 10:53:34,up加油！,7544188e
0 days 00:03:14.690000000,2021-01-10,2021-01,2021-01-10 10:53:02,不能忍了,2feac67f
0 days 00:13:54.940000000,2021-01-10,2021-01,2021-01-10 10:52:59,以up一个应届孩子的谈吐，pdd确实招了很多聪明人呢,93b54de9
0 days 00:02:57.938000000,2021-01-10,2021-01,2021-01-10 10:52:34,天天11、12点谁受得了,2feac67f
0 days 00:14:59.573000000,2021-01-10,2021-01,2021-01-10 10:52:16,加油,879e6907
0 days 00:01:03.229000000,2021-01-10,2021-01,2021-01-10 10:51:33,公司底线呢,fbd35761
0 days 00:09:30.531000000,2021-01-10,2021-01,2021-01-10 10:51:14,好狠,a1ea46f5
0 days 00:09:33.099000000,2021-01-10,2021-01,2021-01-10 10:51:08,脉脉现在变味了,48f56029
0 days 00:01:40.067000000,2021-01-10,2021-01,2021-01-10 10:50:55,380小时？每天工作14小时？卧槽,2feac67f
0 days 00:00:07.342000000,2021-01-10,2021-01,2021-01-10 10:49:14,三连转发送你上首页！,2feac67f
0 days 00:10:06.908000000,2021-01-10,2021-01,2021-01-10 10:49:11,兄弟，撑你,93b54de9
0 days 00:01:14.132000000,2021-01-10,2021-01,2021-01-10 10:48:42,为什么没人发弹幕,6e650f22
0 days 00:01:11.828000000,2021-01-10,2021-01,2021-01-10 10:48:28,太惨了,6e650f22
0 days 00:01:00.183000000,2021-01-10,2021-01,2021-01-10 10:48:08,真的把我看傻了,6e650f22
0 days 00:00:44.183000000,2021-01-10,2021-01,2021-01-10 10:47:53,pdd真的太人性黑洞了,6e650f22
0 days 00:15:10.596000000,2021-01-10,2021-01,2021-01-10 10:47:43,加油！祝拼多多倒闭,2feac67f
0 days 00:07:07.067000000,2021-01-10,2021-01,2021-01-10 10:47:09,可怕,761877f1
0 days 00:14:51.589000000,2021-01-10,2021-01,2021-01-10 10:47:08,点赞收藏投币转发！让更多人看到,2feac67f
0 days 00:13:18.445000000,2021-01-10,2021-01,2021-01-10 10:47:07,思路清晰,593d0f8b
0 days 00:14:47.899000000,2021-01-10,2021-01,2021-01-10 10:46:53,转发朋友圈了！,2feac67f
0 days 00:14:44.319000000,2021-01-10,2021-01,2021-01-10 10:46:39,连一年工资都拿不满就要死了，垃圾公司,2feac67f
0 days 00:15:15.152000000,2021-01-10,2021-01,2021-01-10 10:46:20,思路清晰,7ff6f43
0 days 00:14:21.668000000,2021-01-10,2021-01,2021-01-10 10:46:03,需要有更多正直的年轻人说出真相！世界才会变得更好,2feac67f
0 days 00:14:14.471000000,2021-01-10,2021-01,2021-01-10 10:45:40,点赞收藏投币，让更多人看到,2feac67f
0 days 00:13:58.821000000,2021-01-10,2021-01,2021-01-10 10:45:24,世界不该是这样的！！！,2feac67f
0 days 00:01:25.922000000,2021-01-10,2021-01,2021-01-10 10:44:58,佩服！,c3552e5f
0 days 00:01:17.922000000,2021-01-10,2021-01,2021-01-10 10:44:50,加油！,c3552e5f
0 days 00:13:34.042000000,2021-01-10,2021-01,2021-01-10 10:44:48,公司的改变就是开启硬核大小周,2feac67f
0 days 00:14:03.327000000,2021-01-10,2021-01,2021-01-10 10:44:46,爷们,a3a47b8f
0 days 00:13:30.012000000,2021-01-10,2021-01,2021-01-10 10:44:36,怼得好！,2feac67f
0 days 00:13:23.620000000,2021-01-10,2021-01,2021-01-10 10:44:25,都是爹妈养的，咋这群高管就不把员工当人呢,2feac67f
0 days 00:13:16.323000000,2021-01-10,2021-01,2021-01-10 10:43:43,跟传销公司有什么区别,2feac67f
0 days 00:15:00.154000000,2021-01-10,2021-01,2021-01-10 10:43:39,加油,6a45dc16
0 days 00:00:16.545000000,2021-01-10,2021-01,2021-01-10 10:42:48,脉脉自来水,fef3a2a3
0 days 00:12:59.009000000,2021-01-10,2021-01,2021-01-10 10:42:48,垃圾公司，让它招不到人,2feac67f
0 days 00:10:38.664000000,2021-01-10,2021-01,2021-01-10 10:42:38,超过人数了 求拉,6d1ae9b4
0 days 00:00:11.458000000,2021-01-10,2021-01,2021-01-10 10:42:22,加油,19fdaa13
0 days 00:12:52.607000000,2021-01-10,2021-01,2021-01-10 10:42:21,知道公司的真相后就不想来，你说这是什么公司,2feac67f
0 days 00:12:48.877000000,2021-01-10,2021-01,2021-01-10 10:42:03,让拼多多招不到人！！！,2feac67f
0 days 00:10:42.548000000,2021-01-10,2021-01,2021-01-10 10:41:07,加油,b2f74eaa
0 days 00:09:21.990000000,2021-01-10,2021-01,2021-01-10 10:40:56,pdd 这么恶劣，建议集体辞职,88c4ea08
0 days 00:00:14.655000000,2021-01-10,2021-01,2021-01-10 10:40:28,支持,7ceefbce
0 days 00:02:43.177000000,2021-01-10,2021-01,2021-01-10 10:40:14,反人类行为,ac842cd9
0 days 00:10:21.460000000,2021-01-10,2021-01,2021-01-10 10:39:58,漂亮,a3a47b8f
0 days 00:00:47.275000000,2021-01-10,2021-01,2021-01-10 10:39:20,本人pdd员工，这大佬说的都是真的，太离谱了,6dee5223
0 days 00:09:26.676000000,2021-01-10,2021-01,2021-01-10 10:39:00,脉脉出来挨打,a3a47b8f
0 days 00:10:25.893000000,2021-01-10,2021-01,2021-01-10 10:38:57,加油加油！,2feac67f
0 days 00:08:01.946000000,2021-01-10,2021-01,2021-01-10 10:38:43,他们天然就是同盟,b0060ac6
0 days 00:09:04.517000000,2021-01-10,2021-01,2021-01-10 10:38:32,向你敬礼 salute,a3a47b8f
0 days 00:07:49.757000000,2021-01-10,2021-01,2021-01-10 10:38:04,拼多多hr会查手机！,5f67f774
0 days 00:00:32.564000000,2021-01-10,2021-01,2021-01-10 10:37:59,互联网搬砖工前排声援,a4015a4c
0 days 00:00:48.426000000,2021-01-10,2021-01,2021-01-10 10:37:36,三连,2641b928
0 days 00:00:00.000000000,2021-01-10,2021-01,2021-01-10 10:37:05,支持,2ef157eb
0 days 00:09:02.906000000,2021-01-10,2021-01,2021-01-10 10:37:01,广大网友支持你,2feac67f
0 days 00:10:36.636000000,2021-01-10,2021-01,2021-01-10 10:36:46,保护！,da0e08a
0 days 00:00:12.366000000,2021-01-10,2021-01,2021-01-10 10:36:35,太虚？？？,e1b7b5a3
0 days 00:08:49.725000000,2021-01-10,2021-01,2021-01-10 10:36:29,干他丫的,2feac67f
0 days 00:05:04.367000000,2021-01-10,2021-01,2021-01-10 10:36:19,为什么拼多多员工不离职？高学历完全可以找别的工作,88c4ea08
0 days 00:08:37.665000000,2021-01-10,2021-01,2021-01-10 10:36:13,让拼多多破产,2feac67f
0 days 00:08:34.461000000,2021-01-10,2021-01,2021-01-10 10:36:03,离职之后更要说出真相，让拼多多招不到人,2feac67f
0 days 00:03:48.221000000,2021-01-10,2021-01,2021-01-10 10:35:52,来B站这么多年第一次2硬币给你了！,14632550
0 days 00:02:12.712000000,2021-01-10,2021-01,2021-01-10 10:35:33,一个月满打满算才720小时,bcd30592
0 days 00:05:57.268000000,2021-01-10,2021-01,2021-01-10 10:35:24,脉脉出来挨打,a3a47b8f
0 days 00:08:23.229000000,2021-01-10,2021-01,2021-01-10 10:35:16,虎毒不食子啊！像孩子一样...,2feac67f
0 days 00:13:10.012000000,2021-01-10,2021-01,2021-01-10 10:34:58,说的好,c6f7000d
0 days 00:00:44.844000000,2021-01-10,2021-01,2021-01-10 10:34:48,顶上去,618b34c5
0 days 00:10:52.907000000,2021-01-10,2021-01,2021-01-10 10:34:06,已经满200人了，能拉下不,c606cbd7
0 days 00:00:34.529000000,2021-01-10,2021-01,2021-01-10 10:33:56,老哥加油！,35515db5
0 days 00:07:18.682000000,2021-01-10,2021-01,2021-01-10 10:33:37,这是啥呀，黑砖窑？,2feac67f
0 days 00:07:01.232000000,2021-01-10,2021-01,2021-01-10 10:33:20,完全没有披露...,2feac67f
0 days 00:08:52.185000000,2021-01-10,2021-01,2021-01-10 10:32:54,真正的勇士,f49cba3e
0 days 00:06:29.683000000,2021-01-10,2021-01,2021-01-10 10:32:48,黄峥一定会有报应的,2feac67f
0 days 00:06:18.462000000,2021-01-10,2021-01,2021-01-10 10:32:37,拼多多破产吧,2feac67f
0 days 00:06:38.745000000,2021-01-10,2021-01,2021-01-10 10:32:29,也许是阿里入股了知乎，要狗咬狗,1e82f933
0 days 00:10:18.052000000,2021-01-10,2021-01,2021-01-10 10:32:14,你做得好！！！！,2b94efcd
0 days 00:01:43.751000000,2021-01-10,2021-01,2021-01-10 10:31:48,好家伙。约等于我2到2.5个月的工时,8a604dcc
0 days 00:10:35.556000000,2021-01-10,2021-01,2021-01-10 10:31:21,支持！！！,cad07078
0 days 00:08:46.863000000,2021-01-10,2021-01,2021-01-10 10:30:50,丢的好！,12a0baf3
0 days 00:08:35.834000000,2021-01-10,2021-01,2021-01-10 10:30:39,还公司的孩子  哈哈哈啊哈哈    笑了！,12a0baf3
0 days 00:08:19.913000000,2021-01-10,2021-01,2021-01-10 10:30:23,又用这个来威胁   特么的！！,12a0baf3
0 days 00:08:04.410000000,2021-01-10,2021-01,2021-01-10 10:30:07,还威胁,12a0baf3
0 days 00:06:27.210000000,2021-01-10,2021-01,2021-01-10 10:29:50,这么垃圾的公司,f49cba3e
0 days 00:00:11.054000000,2021-01-10,2021-01,2021-01-10 10:29:19,三连 各位 一定三连啊！！！！！！！！！！！！！！！！！！,7831b3d4
0 days 00:09:25.694000000,2021-01-10,2021-01,2021-01-10 10:28:38,支持你维护自己的权益,2675018e
0 days 00:10:28.203000000,2021-01-10,2021-01,2021-01-10 10:28:37,求加，超过人数了,6dee5223
0 days 00:06:31.571000000,2021-01-10,2021-01,2021-01-10 10:28:34,你也很勇敢！,12a0baf3
0 days 00:03:58.565000000,2021-01-10,2021-01,2021-01-10 10:28:24,世界不应该是这样的,2feac67f
0 days 00:03:42.261000000,2021-01-10,2021-01,2021-01-10 10:28:20,装修这个怎么全国都一样呀。。。。,6d8fb437
0 days 00:01:50.299000000,2021-01-10,2021-01,2021-01-10 10:27:13,恶性竞争,1e82f933
0 days 00:02:04.120000000,2021-01-10,2021-01,2021-01-10 10:22:50,厕所计时,2feac67f
0 days 00:03:41.417000000,2021-01-10,2021-01,2021-01-10 10:22:00,木有人性,aa25d448
0 days 00:01:50.997000000,2021-01-10,2021-01,2021-01-10 10:21:51,真是不把员工当人啊,2feac67f
0 days 00:01:45.044000000,2021-01-10,2021-01,2021-01-10 10:21:29,PDD硬核大小周，一个月就休2天,2feac67f
0 days 00:00:10.046000000,2021-01-10,2021-01,2021-01-10 10:21:13,已三连！兄弟加油！,f5cbd635
0 days 00:01:39.355000000,2021-01-10,2021-01,2021-01-10 10:20:55,380个小时？？？卧槽,2feac67f
0 days 00:01:46.949000000,2021-01-10,2021-01,2021-01-10 10:20:53,380????,b421aa6e
0 days 00:06:06.382000000,2021-01-10,2021-01,2021-01-10 10:20:47,拼多多对待员工的这些操作就跟写梗似的，但居然是真的！,3aa87796
0 days 00:01:26.767000000,2021-01-10,2021-01,2021-01-10 10:20:35,《本 分》,558a50dc
0 days 00:02:51.791000000,2021-01-10,2021-01,2021-01-10 10:20:21,听着听着眼泪就下来了,4c3fa2f4
0 days 00:00:57.136000000,2021-01-10,2021-01,2021-01-10 10:20:06,三连+转发让更多人看到这个视频,2feac67f
0 days 00:00:43.135000000,2021-01-10,2021-01,2021-01-10 10:19:52,三连三连,2feac67f
0 days 00:00:00.574000000,2021-01-10,2021-01,2021-01-10 10:19:40,已三连！加油加油！,f8553a54
0 days 00:14:47.443000000,2021-01-10,2021-01,2021-01-10 10:19:19,支持你 加油！已投币！,f8553a54
0 days 00:00:59.294000000,2021-01-10,2021-01,2021-01-10 10:19:18,加油,aa25d448
0 days 00:06:33.097000000,2021-01-10,2021-01,2021-01-10 10:18:20,你也很棒！,70eb029
0 days 00:00:23.017000000,2021-01-10,2021-01,2021-01-10 10:18:10,兄弟，挺你,c1108912
0 days 00:03:14.379000000,2021-01-10,2021-01,2021-01-10 10:17:55,PDD真是一家没有人性的公司啊……,3aa87796
0 days 00:00:19.868000000,2021-01-10,2021-01,2021-01-10 10:17:35,送你上去,3d8d4249
0 days 00:10:24.739000000,2021-01-10,2021-01,2021-01-10 10:17:17,冲！,7bb4ede0
0 days 00:06:27.765000000,2021-01-10,2021-01,2021-01-10 10:17:00,你也是勇敢的人,d58ddc20
0 days 00:14:04.731000000,2021-01-10,2021-01,2021-01-10 10:16:32,是这个世界的错,1d3989a4
0 days 00:03:09.929000000,2021-01-10,2021-01,2021-01-10 10:16:28,业界毒瘤,d8eb78ef
0 days 00:03:25.806000000,2021-01-10,2021-01,2021-01-10 10:16:17,网易也是装修完直接让上班,67104a72
0 days 00:13:56.078000000,2021-01-10,2021-01,2021-01-10 10:16:15,加油！,36691eea
0 days 00:15:09.787000000,2021-01-10,2021-01,2021-01-10 10:15:44,这就卸载pdd,b082afb3
0 days 00:14:07.593000000,2021-01-10,2021-01,2021-01-10 10:15:29,思路清晰，我向你敬礼,9cd33993
0 days 00:02:39.767000000,2021-01-10,2021-01,2021-01-10 10:13:43,说高薪的我笑了……,a6f20ac
0 days 00:02:44.902000000,2021-01-10,2021-01,2021-01-10 10:12:41,听说厕所800人8个坑位？,d04aab7d
0 days 00:10:38.339000000,2021-01-10,2021-01,2021-01-10 10:12:26,膈应它！,9457ff66
0 days 00:08:59.305000000,2021-01-10,2021-01,2021-01-10 10:12:05,支持你！！,950b9460
0 days 00:00:34.870000000,2021-01-10,2021-01,2021-01-10 10:12:04,垃圾pdd,ba3e656b
0 days 00:08:48.545000000,2021-01-10,2021-01,2021-01-10 10:11:46,硬气,1d3989a4
0 days 00:07:42.382000000,2021-01-10,2021-01,2021-01-10 10:11:11,大厂的高工资，现在的我一点都不羡慕了，一月380小时。。。我现在一个月也就180小时不到。。。,a2d7830a
0 days 00:14:00.080000000,2021-01-10,2021-01,2021-01-10 10:10:43,兄弟是爷们,4e3d2b84
0 days 00:04:58.032000000,2021-01-10,2021-01,2021-01-10 10:04:52,难受,7273f3d0
0 days 00:00:49.777000000,2021-01-10,2021-01,2021-01-10 10:03:44,前端支持下,779f3aba
0 days 00:01:13.028000000,2021-01-10,2021-01,2021-01-10 10:01:59,up主可以加个字幕哇,fae390cc
0 days 00:10:24.258000000,2021-01-10,2021-01,2021-01-10 09:56:00,支持up~,8cc87b39
0 days 00:12:07.529000000,2021-01-10,2021-01,2021-01-10 09:55:50,有些事情是忍不了的,27f0c9a
0 days 00:08:39.424000000,2021-01-10,2021-01,2021-01-10 09:55:48,pdd真的吐了,2ccd333e
0 days 00:00:16.895000000,2021-01-10,2021-01,2021-01-10 09:55:26,Up加油,1b30d65d
0 days 00:01:03.924000000,2021-01-10,2021-01,2021-01-10 09:53:46,加油,a306fb82
0 days 00:14:15.143000000,2021-01-10,2021-01,2021-01-10 09:53:41,说得对,b6f9b28f
0 days 00:07:29.470000000,2021-01-10,2021-01,2021-01-10 09:53:38,这个不是匿名吗为什么知道是阿婆主,28ce25c1
0 days 00:14:16.127000000,2021-01-10,2021-01,2021-01-10 09:53:38,给你充电了,70bafdf6
0 days 00:10:22.313000000,2021-01-10,2021-01,2021-01-10 09:53:35,好！,27f0c9a
0 days 00:06:18.378000000,2021-01-10,2021-01,2021-01-10 09:53:27,太难了,2ccd333e
0 days 00:14:02.111000000,2021-01-10,2021-01,2021-01-10 09:52:38,这句话说得太好了，反手就给你投币,d8c2ae17
0 days 00:00:19.128000000,2021-01-10,2021-01,2021-01-10 09:52:07,拒绝拼多多，从我做起,e67390bc
0 days 00:06:14.273000000,2021-01-10,2021-01,2021-01-10 09:51:30,太难了,d1dbe450
0 days 00:09:01.161000000,2021-01-10,2021-01,2021-01-10 09:48:13,充钱了,70bafdf6
0 days 00:01:52.221000000,2021-01-10,2021-01,2021-01-10 09:48:06,离谱,cd4decbf
0 days 00:08:46.399000000,2021-01-10,2021-01,2021-01-10 09:47:54,salute,70bafdf6
0 days 00:08:45.204000000,2021-01-10,2021-01,2021-01-10 09:47:47,加油,70bafdf6
0 days 00:00:06.899000000,2021-01-10,2021-01,2021-01-10 09:46:57,同志！保护好自己！,32af97f7
0 days 00:12:09.399000000,2021-01-10,2021-01,2021-01-10 09:46:49,因为你TM是个真爷们,682c5f42
0 days 00:01:50.614000000,2021-01-10,2021-01,2021-01-10 09:46:31,拼多多业界毒瘤,2ccd333e
0 days 00:06:31.316000000,2021-01-10,2021-01,2021-01-10 09:45:25,你也很勇敢,70bafdf6
0 days 00:15:07.224000000,2021-01-10,2021-01,2021-01-10 09:45:07,Up加油,6c54fc
0 days 00:01:56.897000000,2021-01-10,2021-01,2021-01-10 09:44:01,技术确实是300小时以上,6adf2ad9
